project	pr_number	id	key	url	bodyText	RQ1 - Scope	RQ1 - Understandability?	selected-sample	RQ2 - Understandability smells	RQ2 - Where	RQ3 - Acceptability	RQ4 - Improvement	RQ5 - Patch Merged	RQ5 - Patch reverted in the pull request	RQ5 - Patch in the last version of the file	RQ5 - Patch reverted in the codebase history	RQ6 - Spotbugs	RQ6 - PMD	RQ6 - SonarQube	RQ6 - Checkstyle	RQ6 - Covered	Implicit or Explicit?	Why is this related to understandability?
apache/camel	3467	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NDIyNjM0Mw==	89	https://codeupcrc.github.io/?key=89	IMHO is getting confusing now among "channels", "channelList", "getListOfChannels", "getChannelsList". For me they all sound the same, wouldn't make sense to rethink of the namings here? IMHO it could be something like this: getChannels which returns channels getListOfChannels this theoretically could return channelList but now returns channels string without pwd which is a little bit confusing I guess.	Code	Yes	FALSE															
apache/camel	3897	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MzY5NTYwOQ==	83	https://codeupcrc.github.io/?key=83	Looks like it could be simplified: Reader reader = new BufferedReader(new InputStreamReader(minioObject, StandardCharsets.UTF_8));	Code	Yes	TRUE	Complex, long, or inadequate logic	Try-Catch	Accepted	Replace indirect expression in parameter by direct value	Yes		No	No	NONE	NONE	NONE	NONE	FALSE	Explicit	The comment in thread say the this change will "simplified"
apache/camel	4359	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTI2NTg1MA==	81	https://codeupcrc.github.io/?key=81	StringBuffer is here intentionally because it is mutable and ensures locks. As aggregate method can be called in many threads in parallel, you need to ensure locking in different way (synchronized block, ReentrantLock, ...) before changing this to StringBuilder, otherwise the output will be corrupted.	Code	No	FALSE															
apache/camel	3484	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NzA4NTIxNw==	88	https://codeupcrc.github.io/?key=88	I guess this could use String#replace instead of String#replaceAll to avoid the regex and therefore improve performance. (Not sure if this is relevent.)	Code	No	FALSE															
apache/camel-quarkus	1902	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMzcxOTE4Mg==	90	https://codeupcrc.github.io/?key=90	Style tip: the last arg of ReflectiveClassBuildItem constructor is multiarg, so you could make it shorter by omitting the the array declaration (it would compile to exactly the same bytecode):                         Suggested change                                                                                                        return new ReflectiveClassBuildItem(false, false, new String[] {                                                                org.iq80.leveldb.impl.Iq80DBFactory.class.getName(),                                                                org.apache.camel.support.DefaultExchangeHolder.class.getName()                                                        });                                                        return new ReflectiveClassBuildItem(false, false,                                                                 org.iq80.leveldb.impl.Iq80DBFactory.class.getName(),                                                                org.apache.camel.support.DefaultExchangeHolder.class.getName());                                 Is org.apache.camel.support.DefaultExchangeHolder really necessary? IIRC, there was some discussion around this recently.	Code	Yes	FALSE															
apache/camel-quarkus	678	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3Njk3MzI3Ng==	96	https://codeupcrc.github.io/?key=96	Same as above: BuildItems should not expose mutable collections because they are consumed from concurrent threads. Mutability does not seem to be required here. Making the properties immutable would simplify the reasoning about the code.	Code	Yes	FALSE															
apache/camel-quarkus	1050	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjQxNTAxMQ==	95	https://codeupcrc.github.io/?key=95	false, true is typically enough. Could you please check, unless you did already?	Code	No	FALSE															
apache/camel-quarkus	1070	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwODEzMjcyOA==	94	https://codeupcrc.github.io/?key=94	Nitpick: this should better be ...aws2	Code	No	FALSE															
apache/camel-quarkus	1542	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3Mjg2NDU0MA==	91	https://codeupcrc.github.io/?key=91	This won't work when the test is executed on the platform because there is only the test-jar available. No local filesystem. Could you plz load the file via classloader?	Code	No	FALSE															
apache/camel-quarkus	1462	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MzQ1MzgzOA==	93	https://codeupcrc.github.io/?key=93	Does not look right either. Maybe this?                         Suggested change                                                                                                        routeTemplateDefinitions.removeAll(routeTemplateDefinitions);                                                        this.routeTemplateDefinitions.removeAll(routeTemplateDefinitions);	Code	No	FALSE															
apache/camel-quarkus	1542	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3Mjg2NDk2NA==	92	https://codeupcrc.github.io/?key=92	Same as above: could you plz load the file via class loader?	Code	No	FALSE															
apache/cloudstack	4004	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNzAzNDA2OQ==	100	https://codeupcrc.github.io/?key=100	maybe give the 3 a constant with descriptive name	Code	Yes	FALSE															
apache/cloudstack	4307	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NjcxMjA1MQ==	98	https://codeupcrc.github.io/?key=98	add since = "4.15"	Code	No	FALSE															
apache/cloudstack	4053	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNjY3Mjk1NQ==	99	https://codeupcrc.github.io/?key=99	please use ConfigKey<>s	Code	No	FALSE															
apache/cloudstack	3794	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MjMzNDkzNQ==	101	https://codeupcrc.github.io/?key=101	can you make this a method with a good descriptive name?	Code	Yes	FALSE															
apache/cloudstack	4524	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzOTA1MDU3Ng==	97	https://codeupcrc.github.io/?key=97	Would be more efficient to just remove the else block below entirely	Code	No	FALSE															
apache/cxf	680	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0MTI0NzI1OA==	108	https://codeupcrc.github.io/?key=108	A bit more thoughts on that, the MicroProfileClientConfigurableImpl is created from CxfTypeSafeClientBuilder, which it turn is created from:  CDI: RestClientBean Non-CDI: CxfRestClientBuilderResolver  May be we could pass the instantiator through CxfTypeSafeClientBuilder? Fe RestClientBean could rely on CDI one while CxfRestClientBuilderResolver could use default. WDYT?	Code	No	FALSE															
apache/cxf	721	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNDgzOTk1Mw==	102	https://codeupcrc.github.io/?key=102	It seems like we have recurrent patterns:  name.replace('/', '.') slashes to periods (used many times) ASMHelper:periodToSlashes periods to slashes  We could extract those to org.apache.cxf.common.util.StringUtils (and actually drop one method from ASMHelper interface)	Code	No	FALSE															
apache/cxf	681	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MDk2NTUyMw==	107	https://codeupcrc.github.io/?key=107	Why Optional here when maskSensitiveHelper is declared as final?	Code	No	FALSE															
apache/cxf	697	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MzEwODA3Ng==	104	https://codeupcrc.github.io/?key=104	Unfamiliar with this part, do you have insights about lastEntity vs entity?	Code	No	FALSE															
apache/cxf	695	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MTc2NDQxMw==	105	https://codeupcrc.github.io/?key=105	Should you also check for isBeanConstrained and cache that?	Code	No	FALSE															
apache/cxf	632	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MTAxNTg5OQ==	109	https://codeupcrc.github.io/?key=109	May be UncheckedIOException would be better replacement for IOException?	Code	No	FALSE															
apache/cxf	684	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1NzkzNTU1Mg==	106	https://codeupcrc.github.io/?key=106	Move into Netty subclass.	Code	No	FALSE															
apache/cxf	721	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyMDk2OTg0NA==	103	https://codeupcrc.github.io/?key=103	I think we have to clearly distinguish the case when factory class exists and does not (createFactory). Could you please extract the logic of detecting the presence of factory class into dedicated method and modify addClass method to try to find the factory class first and fallback to createFactory if needed? We should also ensure that the factory class is suitable and could be used accordingly.	Code	No	FALSE															
apache/dolphinscheduler	4063	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyMzM3MjUwOA==	111	https://codeupcrc.github.io/?key=111	If only shell type is supported, why use RadioParam	Code	No	FALSE															
apache/dolphinscheduler	4097	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzMDc0NDMxMA==	110	https://codeupcrc.github.io/?key=110	i think we should judge the task status finished: success/failed/stop...	Code	No	FALSE															
apache/dolphinscheduler	2872	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNTkwNzc1Mw==	113	https://codeupcrc.github.io/?key=113	parseObject is hard to understand ,suggest add parseMap method ,refer to the following code TypeReference<HashMap<String, String>> typeRef  = new TypeReference<HashMap<String, String>>() {}; Map<String, String> map = mapper.readValue(jsonInput, typeRef);	Code	Yes	FALSE															
apache/dolphinscheduler	2872	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzODA5OTAxNw==	114	https://codeupcrc.github.io/?key=114	please change windows new line 'CR' to linux new line 'LF'	Code	No	FALSE															
apache/dolphinscheduler	2245	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NTA3NDQ2Ng==	116	https://codeupcrc.github.io/?key=116	need add license	Other	No	FALSE															
apache/dolphinscheduler	3481	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMzA1NTAyOA==	112	https://codeupcrc.github.io/?key=112	return map==null?null: map.get("access_token")	Code	Yes	FALSE															
apache/dolphinscheduler	2872	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNjY5ODE5OQ==	115	https://codeupcrc.github.io/?key=115	It's better to rename JacksonSerialize to JsonSerializer	Code	Yes	TRUE	Bad identifier	Class	Accepted	Modify an identifier to express the meaning or type of an element	Yes		No	No	NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests to improve the identifier. The name of code element helps developers to understand what that element means and its content. The context of this improvement has no impact on the functionality or performance.
apache/druid	9819	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNTM0OTg5Mw==	119	https://codeupcrc.github.io/?key=119	Should this method compute the lag instead of latestSequenceFromStream? This will modify the current behavior since there could be some difference between computed lag and actual lag as highestCurrentOffsets will be computed periodically. However, I think it would be fine since 1) the behavior of this method is consistent across Kafka and Kinesis and 2) the lag metric doesn't have to be very real time.	Code	No	FALSE															
apache/druid	9638	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3NTAyMDY2MA==	121	https://codeupcrc.github.io/?key=121	errorBoundsStdDev != null ? ValueType.COMPLEX : ValueType.DOUBLE?	Code	No	FALSE															
apache/druid	9301	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3NTAyMjI2Nw==	123	https://codeupcrc.github.io/?key=123	Should use prefixAndClause.getValue().includesColumn(filteringColumn) — it's more semantically intentful and also the logic is slightly different.	Code	Yes	TRUE	Complex, long, or inadequate logic	Call	Accepted	Replace an expression by an alternative expression	Yes		No	No	NONE	NONE	NONE	NONE	FALSE	Explicit	The comment suggest a change with "semantically intentful"
apache/druid	10524	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzMDQ5OTQ2Nw==	117	https://codeupcrc.github.io/?key=117	wondering if this default value should be final constant instantiated at top of class?	Code	No	FALSE															
apache/druid	10208	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MTA5NDUyOA==	118	https://codeupcrc.github.io/?key=118	codeded -> coded	Javadoc	Yes	FALSE															
apache/druid	9644	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjM2NTgzMg==	120	https://codeupcrc.github.io/?key=120	Why not return ImmutableList.of(compactSegments); instead?	Code	Yes	FALSE															
apache/druid	9459	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5MDA2NzA3Nw==	122	https://codeupcrc.github.io/?key=122	nit: javadocs describing this method would be nice	Javadoc	Yes	FALSE															
apache/dubbo	5749	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NDIzNzY3NA==	124	https://codeupcrc.github.io/?key=124	I only see this name change, but where do we use this value?	Code	Yes	FALSE															
apache/dubbo	5635	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NzIxMzU4Nw==	125	https://codeupcrc.github.io/?key=125	I think you could get  consumerModel directly from invocation attributes	Code	Yes	TRUE	Complex, long, or inadequate logic	Variable	Accepted	Replace call to static method by instance method call	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	Use more straight method
apache/fineract	1050	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzOTcyMjQ2Ng==	128	https://codeupcrc.github.io/?key=128	Don't add new commented out imports, but clean up	Code	Yes	TRUE	Unnecessary Code	Import	Accepted	Remove non-referred constant, import, class, method, or variable	Yes		Yes		NONE	NONE	Sections of code should not be commented out	NONE	TRUE	Implicit	The reviewer suggested remove an unused code. This does not affect functionality or performance
apache/fineract	1123	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0OTYxNjE4MQ==	127	https://codeupcrc.github.io/?key=127	lower-case y:                         Suggested change                                                                                                    public void addOrderBY(Object orderBy) {                                                    public void addOrderBy(Object orderBy) {	Code	Yes	FALSE															
apache/fineract	987	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNjM1MjU2Mg==	129	https://codeupcrc.github.io/?key=129	Wouldn't this be better & clearer like this, instead: if ((isNoneOrCashOrUpfrontAccrualAccountingEnabledOnLoanProduct()     && isMultiDisburmentLoan() && getDisbursedLoanDisbursementDetails().size() == 1) || !isMultiDisburmentLoan()) {	Code	Yes	FALSE															
apache/fineract	906	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNjQwNjIxNA==	130	https://codeupcrc.github.io/?key=130	I suggest you using a logger but maybe @vorburger  or @awasum, @ptuomola or anyone else would have a different opinion as far as this is concerned. It's more a convention to use here, whether checked or unchecked exceptions.	Code	No	FALSE															
apache/fineract	807	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxOTA4NDM1Mw==	131	https://codeupcrc.github.io/?key=131	@ptuomola would you consider raising this change as a separate PR instead of as part of this one? Or we could try to make a real better fix, based on what you described in FINERACT-855...	Code	No	FALSE															
apache/fineract	1330	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MDUyOTA4Mw==	126	https://codeupcrc.github.io/?key=126	Remove this if you're not planning to use it.	Comments	Yes	FALSE															
apache/flink	14377	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0NTY5ODA0Mw==	132	https://codeupcrc.github.io/?key=132	This ignores the exception from fail("exception expected"), we should catch the specific exception ValidationException here.	Code	No	FALSE															
apache/flink	11020	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3NTc4MjQwOQ==	141	https://codeupcrc.github.io/?key=141	Rename this to RowTableFunctionSerializer?	Code	Yes	FALSE															
apache/flink	13845	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU4MzQ5MDQyMA==	133	https://codeupcrc.github.io/?key=133	Should it be in finally?	Code	No	FALSE															
apache/flink	13331	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNTgwOTk2MQ==	136	https://codeupcrc.github.io/?key=136	ditto.	Code	Discard	FALSE															
apache/flink	11382	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5MjAzOTM4Ng==	139	https://codeupcrc.github.io/?key=139	Shall we pass the logger from outside instead of expose it as public/(default)?	Code	No	FALSE															
apache/flink	13434	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MjcxOTU1Mg==	134	https://codeupcrc.github.io/?key=134	Create a new test case for this	Code	No	FALSE															
apache/flink	13351	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NDMwMzAxNg==	135	https://codeupcrc.github.io/?key=135	What is the main motivation for keeping readChunk in a separate class from SeqReaderImpl? Is it for unit tests?	Code	No	FALSE															
apache/flink	11725	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNjI3Njg5Ng==	138	https://codeupcrc.github.io/?key=138	usually added at the very top of a javadoc	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Method	Not Accepted											Implicit	It's about documentation that helps developers to understand the element with which the text is associated.
